"id","time_validity","large_duration","date_event_start","date_event_end","summary","detected_condition","state","image","data","nro_report","createdAt","updatedAt","event_type_id","detected_condition_red"
105928,,0,"2024-04-10 22:42:18",,"62 km al SO de Ilo, Ilo - Moquegua",Sismo,,,"{""numeroReporte"":228,""fechaHoraLocal"":""2024-04-10T22:42:18.000Z"",""magnitud"":""4.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""62 km al SO de Ilo, Ilo - Moquegua"",""isIn"":""Mar"",""latitud"":""-18.11"",""longitud"":""-71.66"",""profundidad"":24,""intensidades"":""III Ilo"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""10/04/2024"",""HoraLocal"":""17:42:18""}",,"2024-04-10 22:48:23","2024-04-10 22:48:23",21,
105929,,0,"2024-04-11 13:59:04",,"28 km al N de Sihuas, Sihuas - Ancash",Sismo,,,"{""numeroReporte"":229,""fechaHoraLocal"":""2024-04-11T13:59:04.000Z"",""magnitud"":""4.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""28 km al N de Sihuas, Sihuas - Ancash"",""isIn"":""Continente"",""latitud"":""-8.31"",""longitud"":""-77.72"",""profundidad"":18,""intensidades"":""II-III Sihuas"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""11/04/2024"",""HoraLocal"":""08:59:04"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-77.65,-8.74],[-77.7,-8.72],[-77.78,-8.71],[-77.89,-8.67],[-77.95,-8.64],[-78.02,-8.58],[-78.06,-8.53],[-78.09,-8.48],[-78.12,-8.35],[-78.12,-8.3],[-78.1,-8.24],[-78.09,-8.17],[-78.08,-8.14],[-78.04,-8.1],[-78.01,-8.09],[-77.99,-8.07],[-77.98,-8.07],[-77.94,-8.02],[-77.88,-8.02],[-77.81,-7.99],[-77.78,-7.98],[-77.75,-7.95],[-77.71,-7.95],[-77.68,-7.96],[-77.6,-7.95],[-77.46,-7.99],[-77.41,-7.99],[-77.36,-8.02],[-77.34,-8.05],[-77.3,-8.11],[-77.27,-8.14],[-77.24,-8.19],[-77.21,-8.24],[-77.21,-8.26],[-77.22,-8.35],[-77.23,-8.38],[-77.28,-8.41],[-77.32,-8.48],[-77.38,-8.56],[-77.47,-8.64],[-77.5,-8.69],[-77.55,-8.7],[-77.56,-8.7],[-77.58,-8.7],[-77.6,-8.72],[-77.65,-8.74]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0229""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-77.71,-8.58],[-77.74,-8.58],[-77.8,-8.55],[-77.89,-8.49],[-77.94,-8.48],[-77.96,-8.45],[-77.96,-8.34],[-77.94,-8.24],[-77.92,-8.2],[-77.84,-8.11],[-77.78,-8.08],[-77.65,-8.09],[-77.56,-8.12],[-77.53,-8.15],[-77.5,-8.18],[-77.45,-8.27],[-77.45,-8.37],[-77.48,-8.42],[-77.49,-8.46],[-77.51,-8.49],[-77.61,-8.54],[-77.64,-8.54],[-77.67,-8.57],[-77.71,-8.58]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0229""}},{""type"":""Feature"",""id"":""pgashape.3"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-77.73,-8.43],[-77.77,-8.43],[-77.79,-8.41],[-77.82,-8.36],[-77.82,-8.34],[-77.8,-8.28],[-77.78,-8.25],[-77.75,-8.23],[-77.69,-8.22],[-77.66,-8.25],[-77.63,-8.27],[-77.62,-8.3],[-77.62,-8.33],[-77.64,-8.36],[-77.66,-8.39],[-77.73,-8.43]]]},""geometry_name"":""the_geom"",""properties"":{""value"":5,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0229""}}]}",,"2024-04-11 14:04:00","2024-04-11 14:07:16",21,
105932,,0,"2024-04-12 00:27:20",,"10 km al E de Contamana, Ucayali - Loreto",Sismo,,,"{""numeroReporte"":230,""fechaHoraLocal"":""2024-04-12T00:27:20.000Z"",""magnitud"":""4.2"",""mensaje"":true,""mapaTematico"":false,""referencia"":""10 km al E de Contamana, Ucayali - Loreto"",""isIn"":""Continente"",""latitud"":""-7.34"",""longitud"":""-74.92"",""profundidad"":138,""intensidades"":""III Contamana"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""11/04/2024"",""HoraLocal"":""19:27:20"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-74.91,-7.62],[-74.95,-7.61],[-74.99,-7.59],[-75.01,-7.6],[-75.12,-7.57],[-75.13,-7.55],[-75.16,-7.49],[-75.18,-7.47],[-75.2,-7.46],[-75.22,-7.42],[-75.23,-7.38],[-75.23,-7.36],[-75.17,-7.26],[-75.17,-7.22],[-75.14,-7.19],[-75.12,-7.18],[-75.12,-7.16],[-75.09,-7.14],[-75.08,-7.14],[-75.06,-7.14],[-75.02,-7.18],[-74.93,-7.23],[-74.85,-7.29],[-74.81,-7.31],[-74.79,-7.29],[-74.8,-7.25],[-74.8,-7.2],[-74.78,-7.19],[-74.76,-7.18],[-74.75,-7.19],[-74.72,-7.24],[-74.71,-7.27],[-74.72,-7.33],[-74.73,-7.34],[-74.75,-7.33],[-74.78,-7.33],[-74.79,-7.35],[-74.77,-7.4],[-74.76,-7.42],[-74.73,-7.44],[-74.73,-7.48],[-74.74,-7.47],[-74.76,-7.5],[-74.79,-7.5],[-74.83,-7.53],[-74.88,-7.54],[-74.9,-7.56],[-74.91,-7.61],[-74.91,-7.62]],[[-74.69,-7.4],[-74.7,-7.4],[-74.7,-7.38],[-74.68,-7.39],[-74.69,-7.4]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0230""}}]}",,"2024-04-12 00:31:33","2024-04-12 00:34:16",21,
105933,,0,"2024-04-12 16:09:33",,"26 km al NE de Tocache Nuevo, Tocache - San Martin",Sismo,,,"{""numeroReporte"":231,""fechaHoraLocal"":""2024-04-12T16:09:33.000Z"",""magnitud"":""4.1"",""mensaje"":true,""mapaTematico"":false,""referencia"":""26 km al NE de Tocache Nuevo, Tocache - San Martin"",""isIn"":""Continente"",""latitud"":""-7.98"",""longitud"":""-76.39"",""profundidad"":142,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""12/04/2024"",""HoraLocal"":""11:09:33"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.34,-7.91],[-76.35,-7.9],[-76.35,-7.88],[-76.34,-7.87],[-76.33,-7.88],[-76.34,-7.91]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0231""}}]}",,"2024-04-12 16:13:21","2024-04-12 16:16:16",21,
105934,,0,"2024-04-13 09:25:50",,"9 km al E de Ricardo Palma, Huarochiri - Lima",Sismo,,,"{""numeroReporte"":232,""fechaHoraLocal"":""2024-04-13T09:25:50.000Z"",""magnitud"":""3.7"",""mensaje"":true,""mapaTematico"":false,""referencia"":""9 km al E de Ricardo Palma, Huarochiri - Lima"",""isIn"":""Continente"",""latitud"":""-11.90"",""longitud"":""-76.58"",""profundidad"":105,""intensidades"":""III Ricardo Palma"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""13/04/2024"",""HoraLocal"":""04:25:50"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.59,-11.97],[-76.61,-11.98],[-76.65,-11.95],[-76.66,-11.94],[-76.66,-11.91],[-76.65,-11.89],[-76.62,-11.86],[-76.6,-11.86],[-76.57,-11.86],[-76.55,-11.87],[-76.53,-11.9],[-76.54,-11.94],[-76.56,-11.96],[-76.59,-11.97]],[[-76.79,-12.32],[-76.81,-12.32],[-76.84,-12.32],[-76.91,-12.26],[-76.94,-12.24],[-76.95,-12.2],[-76.96,-12.16],[-76.95,-12.11],[-76.93,-12.06],[-76.91,-12.05],[-76.89,-12.05],[-76.8,-12.09],[-76.76,-12.14],[-76.76,-12.16],[-76.78,-12.24],[-76.77,-12.26],[-76.77,-12.29],[-76.79,-12.32]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0232""}}]}",,"2024-04-13 09:29:55","2024-04-13 09:33:16",21,
105935,,0,"2024-04-14 05:17:23",,"85 km al S de Ilo, Ilo - Moquegua",Sismo,,,"{""numeroReporte"":233,""fechaHoraLocal"":""2024-04-14T05:17:23.000Z"",""magnitud"":""4.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""85 km al S de Ilo, Ilo - Moquegua"",""isIn"":""Mar"",""latitud"":""-18.40"",""longitud"":""-71.31"",""profundidad"":38,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""14/04/2024"",""HoraLocal"":""00:17:23""}",,"2024-04-14 05:20:51","2024-04-14 10:25:16",21,
105936,,0,"2024-04-14 07:01:49",,"21 km al NO de Canta, Canta - Lima",Sismo,,,"{""numeroReporte"":234,""fechaHoraLocal"":""2024-04-14T07:01:49.000Z"",""magnitud"":""3.6"",""mensaje"":true,""mapaTematico"":false,""referencia"":""21 km al NO de Canta, Canta - Lima"",""isIn"":""Continente"",""latitud"":""-11.29"",""longitud"":""-76.68"",""profundidad"":14,""intensidades"":""III Canta"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""14/04/2024"",""HoraLocal"":""02:01:49"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.6,-11.65],[-76.65,-11.66],[-76.81,-11.64],[-76.9,-11.61],[-76.94,-11.59],[-76.99,-11.56],[-77,-11.55],[-77.04,-11.51],[-77.07,-11.47],[-77.07,-11.42],[-77.1,-11.35],[-77.11,-11.3],[-77.13,-11.29],[-77.13,-11.26],[-77.23,-11.16],[-77.23,-11.14],[-77.22,-11.11],[-77.18,-11.09],[-77.14,-11.09],[-77.09,-11.09],[-77.05,-11.08],[-76.89,-10.98],[-76.7,-10.95],[-76.65,-10.95],[-76.54,-10.96],[-76.47,-10.98],[-76.43,-11.01],[-76.41,-11.04],[-76.32,-11.1],[-76.31,-11.13],[-76.33,-11.19],[-76.33,-11.22],[-76.31,-11.26],[-76.3,-11.3],[-76.32,-11.36],[-76.31,-11.37],[-76.32,-11.45],[-76.35,-11.5],[-76.38,-11.54],[-76.5,-11.62],[-76.6,-11.65]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0234""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.65,-11.4],[-76.69,-11.4],[-76.72,-11.38],[-76.75,-11.35],[-76.77,-11.32],[-76.78,-11.29],[-76.77,-11.25],[-76.75,-11.23],[-76.71,-11.2],[-76.67,-11.2],[-76.63,-11.22],[-76.58,-11.26],[-76.57,-11.29],[-76.57,-11.33],[-76.58,-11.35],[-76.62,-11.38],[-76.65,-11.4]]]},""geometry_name"":""the_geom"",""properties"":{""value"":5,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0234""}},{""type"":""Feature"",""id"":""pgashape.3"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.61,-11.53],[-76.74,-11.53],[-76.79,-11.51],[-76.84,-11.46],[-76.9,-11.38],[-76.92,-11.32],[-76.92,-11.24],[-76.91,-11.21],[-76.87,-11.15],[-76.86,-11.12],[-76.81,-11.09],[-76.7,-11.05],[-76.64,-11.06],[-76.5,-11.14],[-76.47,-11.16],[-76.45,-11.19],[-76.43,-11.25],[-76.43,-11.32],[-76.46,-11.38],[-76.47,-11.43],[-76.48,-11.46],[-76.52,-11.49],[-76.61,-11.53]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0234""}}]}",,"2024-04-14 07:05:28","2024-04-14 07:09:16",21,
105937,,0,"2024-04-14 13:56:47",,"32 km al SO de Provincia Constitucional del Callao , Callao - Lima",Sismo,,,"{""numeroReporte"":235,""fechaHoraLocal"":""2024-04-14T13:56:47.000Z"",""magnitud"":""4.8"",""mensaje"":true,""mapaTematico"":false,""referencia"":""32 km al SO de Provincia Constitucional del Callao , Callao - Lima"",""isIn"":""Mar"",""latitud"":""-12.24"",""longitud"":""-77.37"",""profundidad"":34,""intensidades"":""III-IV Provincia Constitucional del Callao"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""14/04/2024"",""HoraLocal"":""08:56:47"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-77,-12.18],[-77,-12.18],[-76.98,-12.16],[-76.95,-12.15],[-76.91,-12.17],[-76.9,-12.2],[-76.92,-12.23],[-76.95,-12.24]]]},""geometry_name"":""the_geom"",""properties"":{""value"":20,""units"":""pctg"",""color"":""#87f9ff"",""weight"":4,""evento"":""2024_0235""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-77.03,-12.03],[-77.06,-12.01],[-77.1,-11.96],[-77.09,-11.91],[-77.09,-11.87],[-77.07,-11.85],[-77.06,-11.84],[-77.04,-11.85],[-77.02,-11.88],[-77.01,-11.97],[-76.99,-12],[-77,-12.02],[-77.03,-12.03]],[[-77.03,-12.15],[-77,-12.13],[-76.94,-12.06],[-76.92,-12.05],[-76.84,-12.07],[-76.81,-12.08],[-76.79,-12.1],[-76.77,-12.14],[-76.77,-12.16],[-76.78,-12.19],[-76.77,-12.2],[-76.79,-12.25],[-76.79,-12.28],[-76.74,-12.36],[-76.75,-12.39],[-76.77,-12.41],[-76.78,-12.42],[-76.79,-12.41]]]},""geometry_name"":""the_geom"",""properties"":{""value"":10,""units"":""pctg"",""color"":""#bd8ee7"",""weight"":4,""evento"":""2024_0235""}},{""type"":""Feature"",""id"":""pgashape.3"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.52,-11.32],[-76.52,-11.35],[-76.5,-11.39],[-76.47,-11.42],[-76.44,-11.42]],[[-76.44,-13.07],[-76.46,-13.07],[-76.49,-13.04]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0235""}},{""type"":""Feature"",""id"":""pgashape.4"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-77.24,-11.6],[-77.23,-11.6],[-77.22,-11.58],[-77.24,-11.52],[-77.24,-11.51],[-77.22,-11.5],[-77.19,-11.54],[-77.19,-11.55],[-77.19,-11.56],[-77.17,-11.57],[-77.16,-11.59],[-77.15,-11.61],[-77.14,-11.62],[-77.1,-11.65],[-77.1,-11.67],[-77.08,-11.69],[-77.04,-11.71],[-77,-11.7],[-76.99,-11.69],[-76.96,-11.69],[-76.94,-11.74],[-76.85,-11.81],[-76.8,-11.83],[-76.72,-11.83],[-76.67,-11.86],[-76.63,-11.9],[-76.61,-11.95],[-76.61,-12],[-76.62,-12.09],[-76.62,-12.13],[-76.61,-12.23],[-76.63,-12.32],[-76.62,-12.35],[-76.63,-12.4],[-76.66,-12.5],[-76.66,-12.55],[-76.67,-12.57],[-76.69,-12.59],[-76.72,-12.6]],[[-77.12,-12.08],[-77.12,-12.06],[-77.13,-12.04],[-77.13,-12.04]]]},""geometry_name"":""the_geom"",""properties"":{""value"":5,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0235""}}]}",,"2024-04-14 13:59:24","2024-04-14 14:03:16",21,
105938,,0,"2024-04-14 14:05:53",,"53 km al NO de Lambayeque, Lambayeque - Lambayeque",Sismo,,,"{""numeroReporte"":236,""fechaHoraLocal"":""2024-04-14T14:05:53.000Z"",""magnitud"":""4.2"",""mensaje"":true,""mapaTematico"":false,""referencia"":""53 km al NO de Lambayeque, Lambayeque - Lambayeque"",""isIn"":""Continente"",""latitud"":""-6.41"",""longitud"":""-80.27"",""profundidad"":51,""intensidades"":""III Lambayeque"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""14/04/2024"",""HoraLocal"":""09:05:53"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-80.18,-6.58],[-80.21,-6.58],[-80.3,-6.54],[-80.41,-6.48],[-80.45,-6.45],[-80.47,-6.42],[-80.48,-6.38],[-80.46,-6.32],[-80.43,-6.28],[-80.39,-6.26],[-80.32,-6.23],[-80.26,-6.22],[-80.22,-6.23],[-80.19,-6.24],[-80.16,-6.26],[-80.12,-6.3],[-80.09,-6.37],[-80.08,-6.42],[-80.09,-6.45],[-80.1,-6.5],[-80.12,-6.53],[-80.18,-6.58]]]},""geometry_name"":""the_geom"",""properties"":{""value"":5,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0236""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-79.67,-7.06],[-79.71,-7.06],[-79.75,-7.04],[-79.84,-6.97],[-79.91,-6.89],[-79.91,-6.89],[-79.93,-6.88],[-79.94,-6.88]],[[-80.89,-6.23],[-80.89,-6.23],[-80.9,-6.21],[-80.96,-6.16],[-80.97,-6.14],[-80.96,-6.12],[-80.93,-6.08],[-80.91,-6.04],[-80.88,-5.94],[-80.9,-5.87],[-80.85,-5.82],[-80.8,-5.75],[-80.75,-5.71],[-80.69,-5.68],[-80.64,-5.64],[-80.6,-5.65],[-80.55,-5.66],[-80.52,-5.64],[-80.46,-5.62],[-80.44,-5.61],[-80.34,-5.63],[-80.27,-5.61],[-80.23,-5.62],[-80.18,-5.61],[-80.11,-5.64],[-80.08,-5.64],[-79.98,-5.69],[-79.88,-5.72],[-79.84,-5.75],[-79.81,-5.77],[-79.75,-5.89],[-79.74,-5.92],[-79.72,-5.96],[-79.72,-6.01],[-79.76,-6.04],[-79.77,-6.08],[-79.76,-6.09],[-79.75,-6.1],[-79.73,-6.09],[-79.71,-6.06],[-79.68,-6.05],[-79.67,-6.05],[-79.65,-6.07],[-79.65,-6.11],[-79.66,-6.16],[-79.63,-6.21],[-79.61,-6.24],[-79.59,-6.28],[-79.6,-6.36],[-79.59,-6.4],[-79.59,-6.45],[-79.55,-6.52],[-79.53,-6.57],[-79.54,-6.59],[-79.55,-6.59],[-79.57,-6.6],[-79.62,-6.59],[-79.63,-6.61],[-79.64,-6.68],[-79.64,-6.69],[-79.56,-6.72],[-79.55,-6.74],[-79.55,-6.75],[-79.56,-6.79],[-79.58,-6.83],[-79.58,-6.87],[-79.59,-6.88],[-79.62,-6.87],[-79.64,-6.84],[-79.67,-6.83],[-79.68,-6.84],[-79.7,-6.87],[-79.7,-6.89],[-79.68,-6.91],[-79.68,-6.94],[-79.67,-6.95],[-79.63,-6.97],[-79.62,-6.96],[-79.61,-6.96],[-79.62,-6.99],[-79.63,-7.03],[-79.67,-7.06]],[[-79.81,-5.99],[-79.8,-5.97],[-79.8,-5.96],[-79.85,-5.91],[-79.87,-5.91],[-79.88,-5.94],[-79.87,-5.96],[-79.83,-5.99],[-79.81,-5.99]],[[-79.57,-6.93],[-79.62,-6.93],[-79.62,-6.91],[-79.58,-6.89],[-79.57,-6.93]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0236""}},{""type"":""Feature"",""id"":""pgashape.3"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-79.82,-6.79],[-79.86,-6.79],[-79.91,-6.76],[-79.96,-6.76],[-79.99,-6.74],[-80.04,-6.7],[-80.06,-6.69]],[[-80.8,-6.27],[-80.81,-6.25],[-80.81,-6.23],[-80.79,-6.21],[-80.77,-6.2],[-80.76,-6.2],[-80.73,-6.19],[-80.72,-6.16],[-80.71,-6.12],[-80.64,-6.04],[-80.62,-6.01],[-80.6,-5.98],[-80.54,-5.96],[-80.51,-5.92],[-80.46,-5.89],[-80.37,-5.88],[-80.3,-5.89],[-80.25,-5.89],[-80.22,-5.88],[-80.15,-5.88],[-80.06,-5.91],[-80.01,-5.93],[-79.97,-5.97],[-79.97,-6.01],[-79.96,-6.05],[-79.91,-6.09],[-79.88,-6.12],[-79.87,-6.14],[-79.87,-6.18],[-79.85,-6.23],[-79.82,-6.25],[-79.76,-6.28],[-79.74,-6.3],[-79.74,-6.32],[-79.75,-6.4],[-79.74,-6.45],[-79.74,-6.48],[-79.76,-6.51],[-79.78,-6.54],[-79.77,-6.59],[-79.77,-6.7],[-79.79,-6.75],[-79.82,-6.79]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0236""}}]}",,"2024-04-14 14:09:32","2024-04-14 19:05:16",21,
105939,,0,"2024-04-14 23:54:00",,"11 km al SE de Moyobamba, Moyobamba - San Martin",Sismo,,,"{""numeroReporte"":237,""fechaHoraLocal"":""2024-04-14T23:54:00.000Z"",""magnitud"":""3.7"",""mensaje"":true,""mapaTematico"":false,""referencia"":""11 km al SE de Moyobamba, Moyobamba - San Martin"",""isIn"":""Continente"",""latitud"":""-6.11"",""longitud"":""-76.92"",""profundidad"":14,""intensidades"":""III Moyobamba"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""14/04/2024"",""HoraLocal"":""18:54:00"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.93,-6.16],[-76.96,-6.13],[-76.96,-6.08],[-76.95,-6.06],[-76.91,-6.06],[-76.89,-6.08],[-76.88,-6.11],[-76.9,-6.15],[-76.93,-6.16]]]},""geometry_name"":""the_geom"",""properties"":{""value"":5,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0237""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.88,-6.28],[-76.94,-6.28],[-77,-6.25],[-77.07,-6.21],[-77.12,-6.15],[-77.15,-6.1],[-77.15,-6.04],[-77.14,-6.01],[-77.12,-5.97],[-77.1,-5.95],[-77.08,-5.94],[-77.05,-5.94],[-76.95,-5.95],[-76.91,-5.93],[-76.89,-5.93],[-76.83,-5.97],[-76.76,-6.04],[-76.75,-6.06],[-76.75,-6.11],[-76.79,-6.21],[-76.83,-6.25],[-76.88,-6.28]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0237""}},{""type"":""Feature"",""id"":""pgashape.3"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.86,-6.38],[-76.9,-6.37],[-76.93,-6.38],[-76.98,-6.38],[-77.03,-6.36],[-77.08,-6.33],[-77.15,-6.24],[-77.27,-6],[-77.26,-5.95],[-77.24,-5.9],[-77.23,-5.88],[-77.2,-5.87],[-77.12,-5.85],[-77.11,-5.84],[-77.11,-5.81],[-77.09,-5.79],[-77.05,-5.76],[-77.01,-5.75],[-76.97,-5.76],[-76.88,-5.82],[-76.82,-5.86],[-76.75,-5.92],[-76.67,-5.97],[-76.65,-6],[-76.66,-6.07],[-76.64,-6.15],[-76.64,-6.2],[-76.66,-6.23],[-76.69,-6.26],[-76.71,-6.3],[-76.75,-6.34],[-76.79,-6.35],[-76.86,-6.38]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0237""}}]}",,"2024-04-14 23:57:53","2024-04-15 00:01:16",21,
